STATE,EESTATU,CASES,CENSUSPOP,DS_POP,CS_RATE,DS_RATE
Louisiana,Salary Other,315,4533372,9513,6.9485,33.1126
Louisiana,Hourly Non-union,38,4533372,9513,0.8382,3.9945
Louisiana,Hourly Union,24,4533372,9513,0.5294,2.5229
Louisiana,Hourly Other,29,4533372,9513,0.6397,3.0485
Louisiana,Non-union,16,4533372,9513,0.3529,1.6819
Louisiana,Union,15,4533372,9513,0.3309,1.5768
Louisiana,Unknown,96,4533372,9513,2.1176,10.0915
Maryland,Salary Non-union,1100,5773552,13274,19.0524,82.8688
Maryland,Salary Union,39,5773552,13274,0.6755,2.9381
Maryland,Salary Other,436,5773552,13274,7.5517,32.8462
Maryland,Hourly Non-union,85,5773552,13274,1.4722,6.4035
Maryland,Hourly Union,4,5773552,13274,0.0693,0.3013
Maryland,Hourly Other,33,5773552,13274,0.5716,2.4861
Maryland,Non-union,44,5773552,13274,0.7621,3.3148
Maryland,Union,28,5773552,13274,0.485,2.1094
Maryland,Unknown,101,5773552,13274,1.7494,7.6089
Texas,Salary Non-union,7336,25145561,86419,29.1741,84.8887
Texas,Salary Union,203,25145561,86419,0.8073,2.349
Texas,Salary Other,1509,25145561,86419,6.0011,17.4614
Texas,Hourly Non-union,157,25145561,86419,0.6244,1.8167
Texas,Hourly Union,117,25145561,86419,0.4653,1.3539
Texas,Hourly Other,257,25145561,86419,1.022,2.9739
Texas,Non-union,181,25145561,86419,0.7198,2.0944
Texas,Union,78,25145561,86419,0.3102,0.9026
Texas,Unknown,949,25145561,86419,3.774,10.9814
Florida,Salary Non-union,4275,18801310,46533,22.7378,91.8703
Florida,Salary Union,158,18801310,46533,0.8404,3.3954
Florida,Salary Other,1328,18801310,46533,7.0633,28.5389
Florida,Hourly Non-union,236,18801310,46533,1.2552,5.0717
Florida,Hourly Union,43,18801310,46533,0.2287,0.9241
Florida,Hourly Other,156,18801310,46533,0.8297,3.3525
Florida,Non-union,114,18801310,46533,0.6063,2.4499
Florida,Union,70,18801310,46533,0.3723,1.5043
Florida,Unknown,408,18801310,46533,2.1701,8.768
Oklahoma,Salary Non-union,593,3751351,8554,15.8076,69.3243
Oklahoma,Salary Union,15,3751351,8554,0.3999,1.7536
Oklahoma,Salary Other,350,3751351,8554,9.33,40.9165
Oklahoma,Hourly Non-union,49,3751351,8554,1.3062,5.7283
Oklahoma,Hourly Union,15,3751351,8554,0.3999,1.7536
Oklahoma,Hourly Other,26,3751351,8554,0.6931,3.0395
Oklahoma,Non-union,14,3751351,8554,0.3732,1.6367
Oklahoma,Union,18,3751351,8554,0.4798,2.1043
Oklahoma,Unknown,85,3751351,8554,2.2659,9.9369
Iowa,Salary Non-union,390,3046355,7809,12.8022,49.9424
Iowa,Salary Union,11,3046355,7809,0.3611,1.4086
Iowa,Salary Other,97,3046355,7809,3.1841,12.4216
Iowa,Hourly Non-union,5,3046355,7809,0.1641,0.6403
Iowa,Hourly Union,3,3046355,7809,0.0985,0.3842
Iowa,Hourly Other,23,3046355,7809,0.755,2.9453
Iowa,Non-union,6,3046355,7809,0.197,0.7683
Iowa,Union,3,3046355,7809,0.0985,0.3842
Iowa,Unknown,44,3046355,7809,1.4443,5.6345
California,Salary Non-union,11819,37253956,110781,31.7255,106.688
California,Salary Union,107,37253956,110781,0.2872,0.9659
California,Salary Other,845,37253956,110781,2.2682,7.6277
California,Hourly Non-union,141,37253956,110781,0.3785,1.2728
California,Hourly Union,4320,37253956,110781,11.5961,38.9959
California,Hourly Other,174,37253956,110781,0.4671,1.5707
California,Non-union,59,37253956,110781,0.1584,0.5326
California,Union,33,37253956,110781,0.0886,0.2979
California,Unknown,543,37253956,110781,1.4576,4.9016
Wisconsin,Salary Non-union,770,5686986,11819,13.5397,65.1493
Wisconsin,Salary Union,16,5686986,11819,0.2813,1.3538
Wisconsin,Salary Other,298,5686986,11819,5.24,25.2136
Wisconsin,Hourly Non-union,30,5686986,11819,0.5275,2.5383
Wisconsin,Hourly Union,4,5686986,11819,0.0703,0.3384
Wisconsin,Hourly Other,29,5686986,11819,0.5099,2.4537
Wisconsin,Non-union,23,5686986,11819,0.4044,1.946
Wisconsin,Union,13,5686986,11819,0.2286,1.0999
Wisconsin,Unknown,79,5686986,11819,1.3891,6.6842
Michigan,Salary Non-union,4692,9883640,60017,47.4724,78.1778
Michigan,Salary Union,104,9883640,60017,1.0522,1.7328
Michigan,Salary Other,4746,9883640,60017,48.0187,79.0776
Michigan,Hourly Non-union,1090,9883640,60017,11.0283,18.1615
Michigan,Hourly Union,31,9883640,60017,0.3136,0.5165
Michigan,Hourly Other,111,9883640,60017,1.1231,1.8495
Michigan,Non-union,96,9883640,60017,0.9713,1.5995
Michigan,Union,424,9883640,60017,4.2899,7.0647
Michigan,Unknown,254,9883640,60017,2.5699,4.2321
Mississippi,Salary Non-union,1460,2967297,17188,49.203,84.943
Mississippi,Salary Union,12,2967297,17188,0.4044,0.6982
Mississippi,Salary Other,332,2967297,17188,11.1886,19.3158
Mississippi,Hourly Non-union,36,2967297,17188,1.2132,2.0945
Mississippi,Hourly Union,10,2967297,17188,0.337,0.5818
Mississippi,Hourly Other,38,2967297,17188,1.2806,2.2108
Mississippi,Non-union,22,2967297,17188,0.7414,1.28
Mississippi,Union,13,2967297,17188,0.4381,0.7563
Mississippi,Unknown,48,2967297,17188,1.6176,2.7926
Maine,Salary Non-union,112,1328361,2387,8.4314,46.9208
Maine,Salary Union,7,1328361,2387,0.527,2.9326
Maine,Salary Other,33,1328361,2387,2.4843,13.8249
Maine,Hourly Non-union,1,1328361,2387,0.0753,0.4189
Maine,Hourly Union,3,1328361,2387,0.2258,1.2568
Maine,Hourly Other,5,1328361,2387,0.3764,2.0947
Maine,Non-union,3,1328361,2387,0.2258,1.2568
Maine,Union,4,1328361,2387,0.3011,1.6757
Maine,Unknown,13,1328361,2387,0.9786,5.4462
Nevada,Salary Non-union,560,2700551,7302,20.7365,76.6913
Nevada,Salary Union,15,2700551,7302,0.5554,2.0542
Nevada,Salary Other,107,2700551,7302,3.9622,14.6535
Nevada,Hourly Non-union,21,2700551,7302,0.7776,2.8759
Nevada,Hourly Union,117,2700551,7302,4.3324,16.023
Nevada,Hourly Other,14,2700551,7302,0.5184,1.9173
Nevada,Non-union,6,2700551,7302,0.2222,0.8217
Nevada,Union,4,2700551,7302,0.1481,0.5478
Nevada,Unknown,51,2700551,7302,1.8885,6.9844
Minnesota,Salary Non-union,555,5303925,10881,10.4639,51.0063
Minnesota,Salary Union,18,5303925,10881,0.3394,1.6543
Minnesota,Salary Other,97,5303925,10881,1.8288,8.9146
Minnesota,Hourly Non-union,9,5303925,10881,0.1697,0.8271
Minnesota,Hourly Union,5,5303925,10881,0.0943,0.4595
Minnesota,Hourly Other,39,5303925,10881,0.7353,3.5842
Minnesota,Non-union,18,5303925,10881,0.3394,1.6543
Minnesota,Union,5,5303925,10881,0.0943,0.4595
Minnesota,Unknown,105,5303925,10881,1.9797,9.6498
Tennessee,Salary Non-union,3076,6346105,39193,48.4707,78.4834
Tennessee,Salary Union,172,6346105,39193,2.7103,4.3885
Tennessee,Salary Other,710,6346105,39193,11.188,18.1155
Tennessee,Hourly Non-union,94,6346105,39193,1.4812,2.3984
Tennessee,Hourly Union,234,6346105,39193,3.6873,5.9705
Tennessee,Hourly Other,64,6346105,39193,1.0085,1.6329
Tennessee,Non-union,21,6346105,39193,0.3309,0.5358
Tennessee,Union,36,6346105,39193,0.5673,0.9185
Tennessee,Unknown,235,6346105,39193,3.7031,5.996
Kentucky,Salary Non-union,1053,4339367,12082,24.2662,87.1544
Kentucky,Salary Union,28,4339367,12082,0.6453,2.3175
Kentucky,Salary Other,432,4339367,12082,9.9554,35.7557
Kentucky,Hourly Non-union,74,4339367,12082,1.7053,6.1248
Kentucky,Hourly Union,7,4339367,12082,0.1613,0.5794
Kentucky,Hourly Other,27,4339367,12082,0.6222,2.2347
Kentucky,Non-union,14,4339367,12082,0.3226,1.1587
Kentucky,Union,35,4339367,12082,0.8066,2.8969
Kentucky,Unknown,63,4339367,12082,1.4518,5.2144
Arizona,Salary Non-union,2136,6392017,24762,33.4167,86.2612
Arizona,Salary Union,35,6392017,24762,0.5476,1.4135
Arizona,Salary Other,321,6392017,24762,5.0219,12.9634
Arizona,Hourly Non-union,53,6392017,24762,0.8292,2.1404
Arizona,Hourly Union,104,6392017,24762,1.627,4.2
Arizona,Hourly Other,94,6392017,24762,1.4706,3.7961
Arizona,Non-union,36,6392017,24762,0.5632,1.4538
Arizona,Union,11,6392017,24762,0.1721,0.4442
Arizona,Unknown,226,6392017,24762,3.5357,9.1269
New Mexico,Salary Non-union,112,2059179,2122,5.4391,52.7804
New Mexico,Salary Union,6,2059179,2122,0.2914,2.8275
New Mexico,Salary Other,17,2059179,2122,0.8256,8.0113
New Mexico,Hourly Non-union,4,2059179,2122,0.1943,1.885
New Mexico,Hourly Union,21,2059179,2122,1.0198,9.8963
New Mexico,Hourly Other,8,2059179,2122,0.3885,3.77
New Mexico,Union,3,2059179,2122,0.1457,1.4138
New Mexico,Unknown,20,2059179,2122,0.9713,9.4251
Virginia,Salary Non-union,1209,8001024,16696,15.1106,72.4126
Virginia,Salary Union,35,8001024,16696,0.4374,2.0963
Virginia,Salary Other,393,8001024,16696,4.9119,23.5386
Virginia,Hourly Non-union,45,8001024,16696,0.5624,2.6953
Virginia,Hourly Union,9,8001024,16696,0.1125,0.5391
Virginia,Hourly Other,47,8001024,16696,0.5874,2.815
Virginia,Non-union,24,8001024,16696,0.3,1.4375
Virginia,Union,13,8001024,16696,0.1625,0.7786
Virginia,Unknown,134,8001024,16696,1.6748,8.0259
Wyoming,Salary Non-union,51,563626,756,9.0486,67.4603
Wyoming,Salary Union,1,563626,756,0.1774,1.3228
Wyoming,Salary Other,6,563626,756,1.0645,7.9365
Wyoming,Hourly Non-union,2,563626,756,0.3548,2.6455
Wyoming,Hourly Union,3,563626,756,0.5323,3.9683
Wyoming,Hourly Other,2,563626,756,0.3548,2.6455
Wyoming,Unknown,4,563626,756,0.7097,5.291
Missouri,Salary Non-union,2159,5988927,30140,36.0499,71.6324
Missouri,Salary Union,36,5988927,30140,0.6011,1.1944
Missouri,Salary Other,968,5988927,30140,16.1632,32.1168
Missouri,Hourly Non-union,205,5988927,30140,3.423,6.8016
Missouri,Hourly Union,30,5988927,30140,0.5009,0.9954
Missouri,Hourly Other,63,5988927,30140,1.0519,2.0902
Missouri,Non-union,54,5988927,30140,0.9017,1.7916
Missouri,Union,78,5988927,30140,1.3024,2.5879
Missouri,Unknown,162,5988927,30140,2.705,5.3749
Washington,Salary Non-union,640,6724540,18780,9.5174,34.0788
Washington,Salary Union,46,6724540,18780,0.6841,2.4494
Washington,Salary Other,115,6724540,18780,1.7102,6.1235
Washington,Hourly Non-union,10,6724540,18780,0.1487,0.5325
Washington,Hourly Union,43,6724540,18780,0.6394,2.2897
Washington,Hourly Other,26,6724540,18780,0.3866,1.3845
Washington,Non-union,10,6724540,18780,0.1487,0.5325
Washington,Union,4,6724540,18780,0.0595,0.213
Washington,Unknown,86,6724540,18780,1.2789,4.5793
Idaho,Salary Non-union,108,1567582,2345,6.8896,46.0554
Idaho,Salary Union,12,1567582,2345,0.7655,5.1173
Idaho,Salary Other,24,1567582,2345,1.531,10.2345
Idaho,Hourly Union,24,1567582,2345,1.531,10.2345
Idaho,Hourly Other,5,1567582,2345,0.319,2.1322
Idaho,Non-union,4,1567582,2345,0.2552,1.7058
Idaho,Unknown,11,1567582,2345,0.7017,4.6908
West Virginia,Salary Non-union,364,1852994,3558,19.6439,102.3047
West Virginia,Salary Union,7,1852994,3558,0.3778,1.9674
West Virginia,Salary Other,144,1852994,3558,7.7712,40.4722
West Virginia,Hourly Non-union,33,1852994,3558,1.7809,9.2749
West Virginia,Hourly Union,1,1852994,3558,0.054,0.2811
West Virginia,Hourly Other,4,1852994,3558,0.2159,1.1242
West Virginia,Non-union,8,1852994,3558,0.4317,2.2485
West Virginia,Union,7,1852994,3558,0.3778,1.9674
West Virginia,Unknown,20,1852994,3558,1.0793,5.6211
Massachusetts,Salary Non-union,1187,6547629,27050,18.1287,43.8817
Massachusetts,Salary Union,63,6547629,27050,0.9622,2.329
Massachusetts,Salary Other,300,6547629,27050,4.5818,11.0906
Massachusetts,Hourly Non-union,29,6547629,27050,0.4429,1.0721
Massachusetts,Hourly Union,12,6547629,27050,0.1833,0.4436
Massachusetts,Hourly Other,45,6547629,27050,0.6873,1.6636
Massachusetts,Non-union,31,6547629,27050,0.4735,1.146
Massachusetts,Union,8,6547629,27050,0.1222,0.2957
Massachusetts,Unknown,79,6547629,27050,1.2065,2.9205
North Carolina,Salary Non-union,1199,9535483,22713,12.5741,52.7892
North Carolina,Salary Union,50,9535483,22713,0.5244,2.2014
North Carolina,Salary Other,364,9535483,22713,3.8173,16.0261
North Carolina,Hourly Non-union,65,9535483,22713,0.6817,2.8618
North Carolina,Hourly Union,21,9535483,22713,0.2202,0.9246
North Carolina,Hourly Other,71,9535483,22713,0.7446,3.126
North Carolina,Non-union,34,9535483,22713,0.3566,1.4969
North Carolina,Union,21,9535483,22713,0.2202,0.9246
North Carolina,Unknown,158,9535483,22713,1.657,6.9564
Oregon,Salary Non-union,625,3831074,15289,16.314,40.8791
Oregon,Salary Union,71,3831074,15289,1.8533,4.6439
Oregon,Salary Other,158,3831074,15289,4.1242,10.3342
Oregon,Hourly Non-union,8,3831074,15289,0.2088,0.5233
Oregon,Hourly Union,77,3831074,15289,2.0099,5.0363
Oregon,Hourly Other,24,3831074,15289,0.6265,1.5698
Oregon,Non-union,5,3831074,15289,0.1305,0.327
Oregon,Union,2,3831074,15289,0.0522,0.1308
Oregon,Unknown,56,3831074,15289,1.4617,3.6628
Rhode Island,Salary Non-union,138,1052567,4223,13.1108,32.6782
Rhode Island,Salary Union,11,1052567,4223,1.0451,2.6048
Rhode Island,Salary Other,24,1052567,4223,2.2801,5.6832
Rhode Island,Hourly Non-union,3,1052567,4223,0.285,0.7104
Rhode Island,Hourly Other,4,1052567,4223,0.38,0.9472
Rhode Island,Non-union,3,1052567,4223,0.285,0.7104
Rhode Island,Union,2,1052567,4223,0.19,0.4736
Rhode Island,Unknown,23,1052567,4223,2.1851,5.4464
Colorado,Salary Non-union,804,5029196,12893,15.9867,62.3594
Colorado,Salary Union,25,5029196,12893,0.4971,1.939
Colorado,Salary Other,134,5029196,12893,2.6644,10.3932
Colorado,Hourly Non-union,17,5029196,12893,0.338,1.3185
Colorado,Hourly Union,21,5029196,12893,0.4176,1.6288
Colorado,Hourly Other,37,5029196,12893,0.7357,2.8698
Colorado,Non-union,7,5029196,12893,0.1392,0.5429
Colorado,Union,5,5029196,12893,0.0994,0.3878
Colorado,Unknown,92,5029196,12893,1.8293,7.1357
Connecticut,Salary Non-union,943,3574097,14366,26.3843,65.6411
Connecticut,Salary Union,5,3574097,14366,0.1399,0.348
Connecticut,Salary Other,167,3574097,14366,4.6725,11.6247
Connecticut,Hourly Non-union,8,3574097,14366,0.2238,0.5569
Connecticut,Hourly Union,4,3574097,14366,0.1119,0.2784
Connecticut,Hourly Other,54,3574097,14366,1.5109,3.7589
Connecticut,Non-union,11,3574097,14366,0.3078,0.7657
Connecticut,Union,6,3574097,14366,0.1679,0.4177
Connecticut,Unknown,95,3574097,14366,2.658,6.6128
New Hampshire,Salary Non-union,148,1316470,3257,11.2422,45.4406
New Hampshire,Salary Union,2,1316470,3257,0.1519,0.6141
New Hampshire,Salary Other,58,1316470,3257,4.4057,17.8078
New Hampshire,Hourly Non-union,4,1316470,3257,0.3038,1.2281
New Hampshire,Hourly Union,1,1316470,3257,0.076,0.307
New Hampshire,Hourly Other,4,1316470,3257,0.3038,1.2281
New Hampshire,Non-union,4,1316470,3257,0.3038,1.2281
New Hampshire,Unknown,14,1316470,3257,1.0634,4.2984
New Jersey,Salary Non-union,1728,8791894,25601,19.6545,67.4974
New Jersey,Salary Union,62,8791894,25601,0.7052,2.4218
New Jersey,Salary Other,679,8791894,25601,7.723,26.5224
New Jersey,Hourly Non-union,72,8791894,25601,0.8189,2.8124
New Jersey,Hourly Union,18,8791894,25601,0.2047,0.7031
New Jersey,Hourly Other,97,8791894,25601,1.1033,3.7889
New Jersey,Non-union,52,8791894,25601,0.5915,2.0312
New Jersey,Union,23,8791894,25601,0.2616,0.8984
New Jersey,Unknown,172,8791894,25601,1.9563,6.7185
Alabama,Salary Non-union,1806,4779736,19688,37.7845,91.731
Alabama,Salary Union,21,4779736,19688,0.4394,1.0666
Alabama,Salary Other,637,4779736,19688,13.3271,32.3547
Alabama,Hourly Non-union,112,4779736,19688,2.3432,5.6887
Alabama,Hourly Union,7,4779736,19688,0.1465,0.3555
Alabama,Hourly Other,46,4779736,19688,0.9624,2.3364
Alabama,Non-union,11,4779736,19688,0.2301,0.5587
Alabama,Union,38,4779736,19688,0.795,1.9301
Alabama,Unknown,99,4779736,19688,2.0712,5.0284
Alaska,Salary Non-union,84,710231,1193,11.8271,70.4107
Alaska,Salary Union,4,710231,1193,0.5632,3.3529
Alaska,Salary Other,4,710231,1193,0.5632,3.3529
Alaska,Hourly Union,1,710231,1193,0.1408,0.8382
Alaska,Hourly Other,1,710231,1193,0.1408,0.8382
Alaska,Unknown,2,710231,1193,0.2816,1.6764
South Carolina,Salary Non-union,642,4625364,8448,13.88,75.9943
South Carolina,Salary Union,12,4625364,8448,0.2594,1.4205
South Carolina,Salary Other,226,4625364,8448,4.8861,26.7519
South Carolina,Hourly Non-union,37,4625364,8448,0.79990000000000006,4.3797
South Carolina,Hourly Union,6,4625364,8448,0.1297,0.7102
South Carolina,Hourly Other,29,4625364,8448,0.627,3.4328
South Carolina,Non-union,26,4625364,8448,0.5621,3.0777
South Carolina,Union,6,4625364,8448,0.1297,0.7102
South Carolina,Unknown,67,4625364,8448,1.4485,7.9309
Kansas,Salary Non-union,555,2853118,7854,19.4524,70.6646
Kansas,Salary Union,12,2853118,7854,0.4206,1.5279
Kansas,Salary Other,148,2853118,7854,5.1873,18.8439
Kansas,Hourly Non-union,22,2853118,7854,0.7711,2.8011
Kansas,Hourly Union,5,2853118,7854,0.1752,0.6366
Kansas,Hourly Other,14,2853118,7854,0.4907,1.7825
Kansas,Non-union,12,2853118,7854,0.4206,1.5279
Kansas,Union,4,2853118,7854,0.1402,0.5093
Kansas,Unknown,41,2853118,7854,1.437,5.2203
Delaware,Salary Non-union,435,897934,8224,48.4445,52.894
Delaware,Salary Union,4,897934,8224,0.4455,0.4864
Delaware,Salary Other,274,897934,8224,30.5145,33.3171
Delaware,Hourly Non-union,29,897934,8224,3.2296,3.5263
Delaware,Hourly Union,7,897934,8224,0.7796,0.8512
Delaware,Hourly Other,5,897934,8224,0.5568,0.608
Delaware,Non-union,1,897934,8224,0.1114,0.1216
Delaware,Union,18,897934,8224,2.0046,2.1887
Delaware,Unknown,30,897934,8224,3.341,3.6479
Utah,Salary Non-union,601,2763885,11502,21.7448,52.2518
Utah,Salary Union,4,2763885,11502,0.1447,0.3478
Utah,Salary Other,115,2763885,11502,4.1608,9.9983
Utah,Hourly Non-union,1,2763885,11502,0.0362,0.0869
Utah,Hourly Union,14,2763885,11502,0.5065,1.2172
Utah,Hourly Other,12,2763885,11502,0.4342,1.0433
Utah,Non-union,28,2763885,11502,1.0131,2.4344
Utah,Union,2,2763885,11502,0.0724,0.1739
Utah,Unknown,18,2763885,11502,0.6513,1.5649
Nebraska,Salary Non-union,249,1826341,4084,13.6338,60.9696
Nebraska,Salary Union,9,1826341,4084,0.4928,2.2037
Nebraska,Salary Other,41,1826341,4084,2.2449,10.0392
Nebraska,Hourly Non-union,10,1826341,4084,0.5475,2.4486
Nebraska,Hourly Union,3,1826341,4084,0.1643,0.7346
Nebraska,Hourly Other,13,1826341,4084,0.7118,3.1832
Nebraska,Non-union,4,1826341,4084,0.219,0.9794
Nebraska,Unknown,23,1826341,4084,1.2593,5.6317
Montana,Salary Non-union,44,989415,1110,4.4471,39.6396
Montana,Salary Union,6,989415,1110,0.6064,5.4054
Montana,Salary Other,13,989415,1110,1.3139,11.7117
Montana,Hourly Non-union,5,989415,1110,0.5053,4.5045
Montana,Hourly Union,17,989415,1110,1.7182,15.3153
Montana,Non-union,1,989415,1110,0.1011,0.9009
Montana,Unknown,7,989415,1110,0.7075,6.3063
North Dakota,Salary Non-union,83,672591,829,12.3403,100.1206
North Dakota,Salary Union,2,672591,829,0.2974,2.4125
North Dakota,Salary Other,11,672591,829,1.6355,13.269
North Dakota,Hourly Non-union,2,672591,829,0.2974,2.4125
North Dakota,Hourly Union,2,672591,829,0.2974,2.4125
North Dakota,Hourly Other,3,672591,829,0.446,3.6188
North Dakota,Non-union,4,672591,829,0.5947,4.8251
North Dakota,Union,1,672591,829,0.1487,1.2063
North Dakota,Unknown,2,672591,829,0.2974,2.4125
South Dakota,Salary Non-union,91,814180,1257,11.1769,72.3946
South Dakota,Salary Union,4,814180,1257,0.4913,3.1822
South Dakota,Salary Other,11,814180,1257,1.3511,8.751
South Dakota,Hourly Non-union,2,814180,1257,0.2456,1.5911
South Dakota,Hourly Union,2,814180,1257,0.2456,1.5911
South Dakota,Hourly Other,7,814180,1257,0.8598,5.5688
South Dakota,Non-union,3,814180,1257,0.3685,2.3866
South Dakota,Unknown,7,814180,1257,0.8598,5.5688
Hawaii,Salary Non-union,18,1360301,230,1.3232,78.2609
Hawaii,Salary Union,1,1360301,230,0.0735,4.3478
Hawaii,Salary Other,16,1360301,230,1.1762,69.5652
Hawaii,Hourly Non-union,1,1360301,230,0.0735,4.3478
Hawaii,Hourly Union,9,1360301,230,0.6616,39.1304
Hawaii,Hourly Other,1,1360301,230,0.0735,4.3478
Hawaii,Non-union,1,1360301,230,0.0735,4.3478
Hawaii,Unknown,4,1360301,230,0.2941,17.3913
Vermont,Salary Non-union,19,625741,686,3.0364,27.6968
Vermont,Salary Other,9,625741,686,1.4383,13.1195
Vermont,Hourly Non-union,2,625741,686,0.3196,2.9155
Vermont,Hourly Union,1,625741,686,0.1598,1.4577
Vermont,Hourly Other,1,625741,686,0.1598,1.4577
Vermont,Non-union,2,625741,686,0.3196,2.9155
Vermont,Unknown,3,625741,686,0.4794,4.3732
Puerto Rico,Salary Non-union,27,3725789,728,0.7247,37.0879
Puerto Rico,Salary Other,9,3725789,728,0.2416,12.3626
Puerto Rico,Hourly Non-union,1,3725789,728,0.0268,1.3736
Puerto Rico,Non-union,4,3725789,728,0.1074,5.4945
Puerto Rico,Unknown,1,3725789,728,0.0268,1.3736
