STATE,INDSTRY,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Delaware,"Agriculture, Forestry, Fishing",0,897934,2088,0,0
Delaware,Construction,0,897934,2088,0,0
Florida,"Oil & Gas Extraction, Mining",1,18801310,14966,0.0053,0.0668
Florida,"Manufacturing, Durable Goods",261,18801310,14966,1.3882,17.4395
Florida,"Manufacturing, Nondurable Goods",105,18801310,14966,0.5585,7.0159
Florida,"Transportation, Communications, Utilities",359,18801310,14966,1.9094,23.9877
Florida,Retail Trade,94,18801310,14966,0.5,6.2809
Florida,"Finance, Insurance, Real Estate",277,18801310,14966,1.4733,18.5086
Florida,Services,383,18801310,14966,2.0371,25.5913
Florida,Construction,2,18801310,14966,0.0106,0.1336
Florida,Wholesale,6,18801310,14966,0.0319,0.4009
Florida,"Agriculture, Forestry, Fishing",0,18801310,14966,0,0
Georgia,"Oil & Gas Extraction, Mining",7,9687653,22416,0.0723,0.3123
Georgia,"Manufacturing, Durable Goods",177,9687653,22416,1.8271,7.8961
Georgia,"Manufacturing, Nondurable Goods",120,9687653,22416,1.2387,5.3533
Georgia,"Transportation, Communications, Utilities",266,9687653,22416,2.7458,11.8665
Georgia,Retail Trade,46,9687653,22416,0.4748,2.0521
Georgia,"Finance, Insurance, Real Estate",98,9687653,22416,1.0116,4.3719
Georgia,Services,245,9687653,22416,2.529,10.9297
Georgia,Wholesale,6,9687653,22416,0.0619,0.2677
Georgia,"Agriculture, Forestry, Fishing",0,9687653,22416,0,0
Georgia,Construction,0,9687653,22416,0,0
Hawaii,"Transportation, Communications, Utilities",1,1360301,85,0.0735,11.7647
Hawaii,"Oil & Gas Extraction, Mining",0,1360301,85,0,0
Hawaii,"Manufacturing, Durable Goods",0,1360301,85,0,0
Hawaii,"Manufacturing, Nondurable Goods",0,1360301,85,0,0
Hawaii,Retail Trade,0,1360301,85,0,0
Hawaii,"Finance, Insurance, Real Estate",0,1360301,85,0,0
Hawaii,Services,0,1360301,85,0,0
Hawaii,"Agriculture, Forestry, Fishing",0,1360301,85,0,0
Hawaii,Construction,0,1360301,85,0,0
Hawaii,Wholesale,0,1360301,85,0,0
Idaho,"Manufacturing, Durable Goods",7,1567582,569,0.4465,12.3023
Idaho,"Manufacturing, Nondurable Goods",4,1567582,569,0.2552,7.0299
Idaho,"Transportation, Communications, Utilities",27,1567582,569,1.7224,47.4517
Idaho,Retail Trade,7,1567582,569,0.4465,12.3023
Idaho,"Finance, Insurance, Real Estate",23,1567582,569,1.4672,40.4218
Idaho,Services,4,1567582,569,0.2552,7.0299
Idaho,"Oil & Gas Extraction, Mining",0,1567582,569,0,0
Idaho,"Agriculture, Forestry, Fishing",0,1567582,569,0,0
Idaho,Construction,0,1567582,569,0,0
Idaho,Wholesale,0,1567582,569,0,0
Illinois,"Oil & Gas Extraction, Mining",5,12830632,10670,0.039,0.4686
Illinois,"Manufacturing, Durable Goods",272,12830632,10670,2.1199,25.492
Illinois,"Manufacturing, Nondurable Goods",138,12830632,10670,1.0756,12.9335
Illinois,"Transportation, Communications, Utilities",315,12830632,10670,2.4551,29.522
Illinois,Retail Trade,74,12830632,10670,0.5767,6.9353
Illinois,"Finance, Insurance, Real Estate",162,12830632,10670,1.2626,15.1828
Illinois,Services,111,12830632,10670,0.8651,10.403
Illinois,Wholesale,2,12830632,10670,0.0156,0.1874
Illinois,"Agriculture, Forestry, Fishing",0,12830632,10670,0,0
Illinois,Construction,0,12830632,10670,0,0
Indiana,"Oil & Gas Extraction, Mining",10,6483802,7465,0.1542,1.3396
Indiana,"Manufacturing, Durable Goods",590,6483802,7465,9.0996,79.0355
Indiana,"Manufacturing, Nondurable Goods",46,6483802,7465,0.7095,6.1621
Indiana,"Transportation, Communications, Utilities",138,6483802,7465,2.1284,18.4863
Indiana,Retail Trade,42,6483802,7465,0.6478,5.6263
Indiana,"Finance, Insurance, Real Estate",68,6483802,7465,1.0488,9.1092
Indiana,Services,68,6483802,7465,1.0488,9.1092
Indiana,Wholesale,4,6483802,7465,0.0617,0.5358
Indiana,"Agriculture, Forestry, Fishing",0,6483802,7465,0,0
Indiana,Construction,0,6483802,7465,0,0
Iowa,"Manufacturing, Durable Goods",47,3046355,1738,1.5428,27.0426
Iowa,"Manufacturing, Nondurable Goods",39,3046355,1738,1.2802,22.4396
Iowa,"Transportation, Communications, Utilities",22,3046355,1738,0.7222,12.6582
Iowa,Retail Trade,8,3046355,1738,0.2626,4.603
Iowa,"Finance, Insurance, Real Estate",24,3046355,1738,0.7878,13.809
Iowa,Services,26,3046355,1738,0.8535,14.9597
Iowa,Wholesale,2,3046355,1738,0.0657,1.1507
Iowa,"Oil & Gas Extraction, Mining",0,3046355,1738,0,0
Iowa,"Agriculture, Forestry, Fishing",0,3046355,1738,0,0
Iowa,Construction,0,3046355,1738,0,0
Kansas,"Manufacturing, Durable Goods",45,2853118,2026,1.5772,22.2113
Kansas,"Manufacturing, Nondurable Goods",29,2853118,2026,1.0164,14.3139
Kansas,"Transportation, Communications, Utilities",45,2853118,2026,1.5772,22.2113
Kansas,Retail Trade,11,2853118,2026,0.3855,5.4294
Kansas,"Finance, Insurance, Real Estate",20,2853118,2026,0.701,9.8717
Kansas,Services,21,2853118,2026,0.736,10.3653
Kansas,Wholesale,1,2853118,2026,0.035,0.4936
Kansas,"Oil & Gas Extraction, Mining",0,2853118,2026,0,0
Kansas,"Agriculture, Forestry, Fishing",0,2853118,2026,0,0
Kansas,Construction,0,2853118,2026,0,0
Kentucky,"Oil & Gas Extraction, Mining",11,4339367,3823,0.2535,2.8773
Kentucky,"Manufacturing, Durable Goods",147,4339367,3823,3.3876,38.4515
Kentucky,"Manufacturing, Nondurable Goods",53,4339367,3823,1.2214,13.8635
Kentucky,"Transportation, Communications, Utilities",69,4339367,3823,1.5901,18.0487
Kentucky,Retail Trade,41,4339367,3823,0.9448,10.7246
Kentucky,"Finance, Insurance, Real Estate",54,4339367,3823,1.2444,14.125
Kentucky,Services,79,4339367,3823,1.8205,20.6644
Kentucky,Wholesale,3,4339367,3823,0.0691,0.7847
Kentucky,"Agriculture, Forestry, Fishing",0,4339367,3823,0,0
Kentucky,Construction,0,4339367,3823,0,0
Louisiana,"Oil & Gas Extraction, Mining",32,4533372,2935,0.7059,10.9029
Louisiana,"Manufacturing, Durable Goods",116,4533372,2935,2.5588,39.523
Louisiana,"Manufacturing, Nondurable Goods",39,4533372,2935,0.8603,13.2879
Louisiana,"Transportation, Communications, Utilities",100,4533372,2935,2.2059,34.0716
Louisiana,Retail Trade,22,4533372,2935,0.4853,7.4957
Louisiana,"Finance, Insurance, Real Estate",40,4533372,2935,0.8823,13.6286
Louisiana,Services,15,4533372,2935,0.3309,5.1107
Louisiana,"Agriculture, Forestry, Fishing",0,4533372,2935,0,0
Louisiana,Construction,0,4533372,2935,0,0
Louisiana,Wholesale,0,4533372,2935,0,0
Maine,"Manufacturing, Durable Goods",30,1328361,548,2.2584,54.7445
Maine,"Manufacturing, Nondurable Goods",5,1328361,548,0.3764,9.1241
Maine,"Transportation, Communications, Utilities",7,1328361,548,0.527,12.7737
Maine,Retail Trade,1,1328361,548,0.0753,1.8248
Maine,"Finance, Insurance, Real Estate",7,1328361,548,0.527,12.7737
Maine,Services,4,1328361,548,0.3011,7.2993
Maine,Construction,3,1328361,548,0.2258,5.4745
Maine,Wholesale,1,1328361,548,0.0753,1.8248
Maine,"Oil & Gas Extraction, Mining",0,1328361,548,0,0
Maine,"Agriculture, Forestry, Fishing",0,1328361,548,0,0
Maryland,"Oil & Gas Extraction, Mining",2,5773552,4495,0.0346,0.4449
Maryland,"Manufacturing, Durable Goods",180,5773552,4495,3.1177,40.0445
Maryland,"Manufacturing, Nondurable Goods",49,5773552,4495,0.8487,10.901
Maryland,"Transportation, Communications, Utilities",301,5773552,4495,5.2134,66.9633
Maryland,Retail Trade,53,5773552,4495,0.918,11.7909
Maryland,"Finance, Insurance, Real Estate",88,5773552,4495,1.5242,19.5773
Maryland,Services,59,5773552,4495,1.0219,13.1257
Maryland,Construction,1,5773552,4495,0.0173,0.2225
Maryland,Wholesale,2,5773552,4495,0.0346,0.4449
Maryland,"Agriculture, Forestry, Fishing",0,5773552,4495,0,0
Massachusetts,"Oil & Gas Extraction, Mining",1,6547629,5945,0.0153,0.1682
Massachusetts,"Manufacturing, Durable Goods",82,6547629,5945,1.2524,13.7931
Massachusetts,"Manufacturing, Nondurable Goods",25,6547629,5945,0.3818,4.2052
Massachusetts,"Transportation, Communications, Utilities",190,6547629,5945,2.9018,31.9596
Massachusetts,Retail Trade,23,6547629,5945,0.3513,3.8688
Massachusetts,"Finance, Insurance, Real Estate",94,6547629,5945,1.4356,15.8116
Massachusetts,Services,259,6547629,5945,3.9556,43.566
Massachusetts,Wholesale,1,6547629,5945,0.0153,0.1682
Massachusetts,"Agriculture, Forestry, Fishing",0,6547629,5945,0,0
Massachusetts,Construction,0,6547629,5945,0,0
Michigan,"Oil & Gas Extraction, Mining",7,9883640,23231,0.0708,0.3013
Michigan,"Manufacturing, Durable Goods",1817,9883640,23231,18.3839,78.2145
Michigan,"Manufacturing, Nondurable Goods",151,9883640,23231,1.5278,6.4999
Michigan,"Transportation, Communications, Utilities",184,9883640,23231,1.8617,7.9205
Michigan,Retail Trade,45,9883640,23231,0.4553,1.9371
Michigan,"Finance, Insurance, Real Estate",57,9883640,23231,0.5767,2.4536
Michigan,Services,933,9883640,23231,9.4398,40.1619
Michigan,Wholesale,1,9883640,23231,0.0101,0.043
Michigan,"Agriculture, Forestry, Fishing",0,9883640,23231,0,0
Michigan,Construction,0,9883640,23231,0,0
Minnesota,"Oil & Gas Extraction, Mining",4,5303925,2775,0.0754,1.4414
Minnesota,"Manufacturing, Durable Goods",46,5303925,2775,0.8673,16.5766
Minnesota,"Manufacturing, Nondurable Goods",31,5303925,2775,0.5845,11.1712
Minnesota,"Transportation, Communications, Utilities",59,5303925,2775,1.1124,21.2613
Minnesota,Retail Trade,77,5303925,2775,1.4518,27.7477
Minnesota,"Finance, Insurance, Real Estate",49,5303925,2775,0.9238,17.6577
Minnesota,Services,43,5303925,2775,0.8107,15.4955
Minnesota,Wholesale,4,5303925,2775,0.0754,1.4414
Minnesota,"Agriculture, Forestry, Fishing",0,5303925,2775,0,0
Minnesota,Construction,0,5303925,2775,0,0
Mississippi,"Manufacturing, Durable Goods",57,2967297,4220,1.9209,13.5071
Mississippi,"Manufacturing, Nondurable Goods",21,2967297,4220,0.7077,4.9763
Mississippi,"Transportation, Communications, Utilities",44,2967297,4220,1.4828,10.4265
Mississippi,Retail Trade,11,2967297,4220,0.3707,2.6066
Mississippi,"Finance, Insurance, Real Estate",4,2967297,4220,0.1348,0.9479
Mississippi,Services,14,2967297,4220,0.4718,3.3175
Mississippi,"Oil & Gas Extraction, Mining",0,2967297,4220,0,0
Mississippi,"Agriculture, Forestry, Fishing",0,2967297,4220,0,0
Mississippi,Construction,0,2967297,4220,0,0
Mississippi,Wholesale,0,2967297,4220,0,0
Missouri,"Oil & Gas Extraction, Mining",3,5988927,8960,0.0501,0.3348
Missouri,"Manufacturing, Durable Goods",265,5988927,8960,4.4248,29.5759
Missouri,"Manufacturing, Nondurable Goods",72,5988927,8960,1.2022,8.0357
Missouri,"Transportation, Communications, Utilities",157,5988927,8960,2.6215,17.5223
Missouri,Retail Trade,32,5988927,8960,0.5343,3.5714
Missouri,"Finance, Insurance, Real Estate",82,5988927,8960,1.3692,9.1518
Missouri,Services,30,5988927,8960,0.5009,3.3482
Missouri,Wholesale,1,5988927,8960,0.0167,0.1116
Missouri,"Agriculture, Forestry, Fishing",0,5988927,8960,0,0
Missouri,Construction,0,5988927,8960,0,0
Montana,"Oil & Gas Extraction, Mining",4,989415,290,0.4043,13.7931
Montana,"Manufacturing, Durable Goods",4,989415,290,0.4043,13.7931
Montana,"Manufacturing, Nondurable Goods",4,989415,290,0.4043,13.7931
Montana,"Transportation, Communications, Utilities",5,989415,290,0.5053,17.2414
Montana,Retail Trade,5,989415,290,0.5053,17.2414
Montana,"Finance, Insurance, Real Estate",2,989415,290,0.2021,6.8966
Montana,Services,2,989415,290,0.2021,6.8966
Montana,"Agriculture, Forestry, Fishing",0,989415,290,0,0
Montana,Construction,0,989415,290,0,0
Montana,Wholesale,0,989415,290,0,0
Nebraska,"Manufacturing, Durable Goods",8,1826341,988,0.438,8.0972
Nebraska,"Manufacturing, Nondurable Goods",25,1826341,988,1.3689,25.3036
Nebraska,"Transportation, Communications, Utilities",20,1826341,988,1.0951,20.2429
Nebraska,Retail Trade,7,1826341,988,0.3833,7.085
Nebraska,"Finance, Insurance, Real Estate",8,1826341,988,0.438,8.0972
Nebraska,Services,24,1826341,988,1.3141,24.2915
Nebraska,Wholesale,1,1826341,988,0.0548,1.0121
Nebraska,"Oil & Gas Extraction, Mining",0,1826341,988,0,0
Nebraska,"Agriculture, Forestry, Fishing",0,1826341,988,0,0
Nebraska,Construction,0,1826341,988,0,0
Nevada,"Oil & Gas Extraction, Mining",1,2700551,2031,0.037,0.4924
Nevada,"Manufacturing, Durable Goods",15,2700551,2031,0.5554,7.3855
Nevada,"Manufacturing, Nondurable Goods",10,2700551,2031,0.3703,4.9237
Nevada,"Transportation, Communications, Utilities",25,2700551,2031,0.9257,12.3092
Nevada,Retail Trade,19,2700551,2031,0.7036,9.355
Nevada,"Finance, Insurance, Real Estate",29,2700551,2031,1.0739,14.2787
Nevada,Services,39,2700551,2031,1.4441,19.2024
Nevada,Wholesale,1,2700551,2031,0.037,0.4924
Nevada,"Agriculture, Forestry, Fishing",0,2700551,2031,0,0
Nevada,Construction,0,2700551,2031,0,0
New Hampshire,"Manufacturing, Durable Goods",13,1316470,735,0.9875,17.6871
New Hampshire,"Manufacturing, Nondurable Goods",2,1316470,735,0.1519,2.7211
New Hampshire,"Transportation, Communications, Utilities",16,1316470,735,1.2154,21.7687
New Hampshire,Retail Trade,3,1316470,735,0.2279,4.0816
New Hampshire,"Finance, Insurance, Real Estate",9,1316470,735,0.6836,12.2449
New Hampshire,Services,13,1316470,735,0.9875,17.6871
New Hampshire,"Oil & Gas Extraction, Mining",0,1316470,735,0,0
New Hampshire,"Agriculture, Forestry, Fishing",0,1316470,735,0,0
New Hampshire,Construction,0,1316470,735,0,0
New Hampshire,Wholesale,0,1316470,735,0,0
New Jersey,"Oil & Gas Extraction, Mining",5,8791894,6690,0.0569,0.7474
New Jersey,"Manufacturing, Durable Goods",91,8791894,6690,1.035,13.6024
New Jersey,"Manufacturing, Nondurable Goods",57,8791894,6690,0.6483,8.5202
New Jersey,"Transportation, Communications, Utilities",261,8791894,6690,2.9686,39.0135
New Jersey,Retail Trade,47,8791894,6690,0.5346,7.0254
New Jersey,"Finance, Insurance, Real Estate",115,8791894,6690,1.308,17.1898
New Jersey,Services,24,8791894,6690,0.273,3.5874
New Jersey,Construction,1,8791894,6690,0.0114,0.1495
New Jersey,Wholesale,4,8791894,6690,0.0455,0.5979
New Jersey,"Agriculture, Forestry, Fishing",0,8791894,6690,0,0
New Mexico,"Oil & Gas Extraction, Mining",4,2059179,508,0.1943,7.874
New Mexico,"Manufacturing, Durable Goods",23,2059179,508,1.117,45.2756
New Mexico,"Manufacturing, Nondurable Goods",4,2059179,508,0.1943,7.874
New Mexico,"Transportation, Communications, Utilities",13,2059179,508,0.6313,25.5906
New Mexico,"Finance, Insurance, Real Estate",4,2059179,508,0.1943,7.874
New Mexico,Services,13,2059179,508,0.6313,25.5906
New Mexico,Retail Trade,0,2059179,508,0,0
New Mexico,"Agriculture, Forestry, Fishing",0,2059179,508,0,0
New Mexico,Construction,0,2059179,508,0,0
New Mexico,Wholesale,0,2059179,508,0,0
New York,"Manufacturing, Durable Goods",268,19378102,9491,1.383,28.2373
New York,"Manufacturing, Nondurable Goods",43,19378102,9491,0.2219,4.5306
New York,"Transportation, Communications, Utilities",256,19378102,9491,1.3211,26.9729
New York,Retail Trade,52,19378102,9491,0.2683,5.4789
New York,"Finance, Insurance, Real Estate",214,19378102,9491,1.1043,22.5477
New York,Services,66,19378102,9491,0.3406,6.954
New York,Wholesale,2,19378102,9491,0.0103,0.2107
New York,"Oil & Gas Extraction, Mining",0,19378102,9491,0,0
New York,"Agriculture, Forestry, Fishing",0,19378102,9491,0,0
New York,Construction,0,19378102,9491,0,0
North Carolina,"Manufacturing, Durable Goods",96,9535483,5321,1.0068,18.0417
North Carolina,"Manufacturing, Nondurable Goods",121,9535483,5321,1.2689,22.7401
North Carolina,"Transportation, Communications, Utilities",172,9535483,5321,1.8038,32.3248
North Carolina,Retail Trade,31,9535483,5321,0.3251,5.826
North Carolina,"Finance, Insurance, Real Estate",150,9535483,5321,1.5731,28.1902
North Carolina,Services,99,9535483,5321,1.0382,18.6055
North Carolina,Wholesale,3,9535483,5321,0.0315,0.5638
North Carolina,"Oil & Gas Extraction, Mining",0,9535483,5321,0,0
North Carolina,"Agriculture, Forestry, Fishing",0,9535483,5321,0,0
North Carolina,Construction,0,9535483,5321,0,0
North Dakota,"Manufacturing, Durable Goods",32,672591,264,4.7577,121.2121
North Dakota,"Manufacturing, Nondurable Goods",5,672591,264,0.7434,18.9394
North Dakota,"Transportation, Communications, Utilities",2,672591,264,0.2974,7.5758
North Dakota,Retail Trade,2,672591,264,0.2974,7.5758
North Dakota,"Finance, Insurance, Real Estate",1,672591,264,0.1487,3.7879
North Dakota,"Oil & Gas Extraction, Mining",0,672591,264,0,0
North Dakota,Services,0,672591,264,0,0
North Dakota,"Agriculture, Forestry, Fishing",0,672591,264,0,0
North Dakota,Construction,0,672591,264,0,0
North Dakota,Wholesale,0,672591,264,0,0
Ohio,"Oil & Gas Extraction, Mining",25,11536504,18596,0.2167,1.3444
Ohio,"Manufacturing, Durable Goods",1085,11536504,18596,9.4049,58.3459
Ohio,"Manufacturing, Nondurable Goods",95,11536504,18596,0.8235,5.1086
Ohio,"Transportation, Communications, Utilities",272,11536504,18596,2.3577,14.6268
Ohio,Retail Trade,88,11536504,18596,0.7628,4.7322
Ohio,"Finance, Insurance, Real Estate",250,11536504,18596,2.167,13.4438
Ohio,Services,417,11536504,18596,3.6146,22.4242
Ohio,Wholesale,1,11536504,18596,0.0087,0.0538
Ohio,"Agriculture, Forestry, Fishing",0,11536504,18596,0,0
Ohio,Construction,0,11536504,18596,0,0
Oklahoma,"Oil & Gas Extraction, Mining",28,3751351,2496,0.7464,11.2179
Oklahoma,"Manufacturing, Durable Goods",76,3751351,2496,2.0259,30.4487
Oklahoma,"Manufacturing, Nondurable Goods",37,3751351,2496,0.9863,14.8237
Oklahoma,"Transportation, Communications, Utilities",90,3751351,2496,2.3991,36.0577
Oklahoma,Retail Trade,20,3751351,2496,0.5331,8.0128
Oklahoma,"Finance, Insurance, Real Estate",27,3751351,2496,0.7197,10.8173
Oklahoma,Services,16,3751351,2496,0.4265,6.4103
Oklahoma,Wholesale,2,3751351,2496,0.0533,0.8013
Oklahoma,"Agriculture, Forestry, Fishing",0,3751351,2496,0,0
Oklahoma,Construction,0,3751351,2496,0,0
Oregon,"Manufacturing, Durable Goods",54,3831074,3046,1.4095,17.7282
Oregon,"Manufacturing, Nondurable Goods",16,3831074,3046,0.4176,5.2528
Oregon,"Transportation, Communications, Utilities",25,3831074,3046,0.6526,8.2075
Oregon,Retail Trade,40,3831074,3046,1.0441,13.132
Oregon,"Finance, Insurance, Real Estate",33,3831074,3046,0.8614,10.8339
Oregon,Services,206,3831074,3046,5.3771,67.6297
Oregon,Construction,1,3831074,3046,0.0261,0.3283
Oregon,Wholesale,2,3831074,3046,0.0522,0.6566
Oregon,"Oil & Gas Extraction, Mining",0,3831074,3046,0,0
Oregon,"Agriculture, Forestry, Fishing",0,3831074,3046,0,0
Pennsylvania,"Manufacturing, Durable Goods",165,12702379,8980,1.299,18.3742
Pennsylvania,"Manufacturing, Nondurable Goods",110,12702379,8980,0.866,12.2494
Pennsylvania,"Transportation, Communications, Utilities",258,12702379,8980,2.0311,28.7305
Pennsylvania,Retail Trade,60,12702379,8980,0.4724,6.6815
Pennsylvania,"Finance, Insurance, Real Estate",149,12702379,8980,1.173,16.5924
Pennsylvania,Services,73,12702379,8980,0.5747,8.1292
Pennsylvania,Wholesale,4,12702379,8980,0.0315,0.4454
Pennsylvania,"Oil & Gas Extraction, Mining",0,12702379,8980,0,0
Pennsylvania,"Agriculture, Forestry, Fishing",0,12702379,8980,0,0
Pennsylvania,Construction,0,12702379,8980,0,0
Puerto Rico,"Manufacturing, Nondurable Goods",6,3725789,117,0.161,51.2821
Puerto Rico,"Transportation, Communications, Utilities",1,3725789,117,0.0268,8.547
Puerto Rico,"Oil & Gas Extraction, Mining",0,3725789,117,0,0
Puerto Rico,"Manufacturing, Durable Goods",0,3725789,117,0,0
Puerto Rico,Retail Trade,0,3725789,117,0,0
Puerto Rico,"Finance, Insurance, Real Estate",0,3725789,117,0,0
Puerto Rico,Services,0,3725789,117,0,0
Puerto Rico,"Agriculture, Forestry, Fishing",0,3725789,117,0,0
Puerto Rico,Construction,0,3725789,117,0,0
Puerto Rico,Wholesale,0,3725789,117,0,0
Rhode Island,"Manufacturing, Durable Goods",3,1052567,795,0.285,3.7736
Rhode Island,"Manufacturing, Nondurable Goods",1,1052567,795,0.095,1.2579
Rhode Island,"Transportation, Communications, Utilities",7,1052567,795,0.665,8.805
Rhode Island,Retail Trade,6,1052567,795,0.57,7.5472
Rhode Island,"Finance, Insurance, Real Estate",9,1052567,795,0.8551,11.3208
Rhode Island,Services,15,1052567,795,1.4251,18.8679
Rhode Island,"Oil & Gas Extraction, Mining",0,1052567,795,0,0
Rhode Island,"Agriculture, Forestry, Fishing",0,1052567,795,0,0
Rhode Island,Construction,0,1052567,795,0,0
Rhode Island,Wholesale,0,1052567,795,0,0
South Carolina,"Manufacturing, Durable Goods",74,4625364,2399,1.5999,30.8462
South Carolina,"Manufacturing, Nondurable Goods",44,4625364,2399,0.9513,18.341
South Carolina,"Transportation, Communications, Utilities",113,4625364,2399,2.4431,47.103
South Carolina,Retail Trade,14,4625364,2399,0.3027,5.8358
South Carolina,"Finance, Insurance, Real Estate",35,4625364,2399,0.7567,14.5894
South Carolina,Services,17,4625364,2399,0.3675,7.0863
South Carolina,Wholesale,2,4625364,2399,0.0432,0.8337
South Carolina,"Oil & Gas Extraction, Mining",0,4625364,2399,0,0
South Carolina,"Agriculture, Forestry, Fishing",0,4625364,2399,0,0
